number of images:  37
1/f alpha -2.00833517987
1.42195125e-07
 
Photoreceptor Activity (proportion of diffraction)
 
index	obj_dist_mm	focus_D	off_axis_deg	wavelen_nm	pupil_mm	proportion
3756	100000.0	4.0	10.0	760.0	3.0	0.219
3757	100000.0	4.0	10.0	780.0	3.0	0.223
3758	100000.0	4.0	10.0	800.0	3.0	0.226
3759	100000.0	4.5	10.0	400.0	3.0	0.109
3760	100000.0	4.5	10.0	420.0	3.0	0.115
3761	100000.0	4.5	10.0	440.0	3.0	0.123
3762	100000.0	4.5	10.0	460.0	3.0	0.131
3763	100000.0	4.5	10.0	480.0	3.0	0.133
3764	100000.0	4.5	10.0	500.0	3.0	0.134
3765	100000.0	4.5	10.0	520.0	3.0	0.148
3766	100000.0	4.5	10.0	540.0	3.0	0.156
3767	100000.0	4.5	10.0	560.0	3.0	0.163
3768	100000.0	4.5	10.0	580.0	3.0	0.168
3769	100000.0	4.5	10.0	600.0	3.0	0.173
3770	100000.0	4.5	10.0	620.0	3.0	0.177
3771	100000.0	4.5	10.0	640.0	3.0	0.181
3772	100000.0	4.5	10.0	660.0	3.0	0.185
3773	100000.0	4.5	10.0	680.0	3.0	0.19
3774	100000.0	4.5	10.0	700.0	3.0	0.192
3775	100000.0	4.5	10.0	720.0	3.0	0.192
3776	100000.0	4.5	10.0	740.0	3.0	0.194
3777	100000.0	4.5	10.0	760.0	3.0	0.196
3778	100000.0	4.5	10.0	780.0	3.0	0.202
3779	100000.0	4.5	10.0	800.0	3.0	0.207
3780	100000.0	5.0	10.0	400.0	3.0	0.106
3781	100000.0	5.0	10.0	420.0	3.0	0.113
3782	100000.0	5.0	10.0	440.0	3.0	0.123
3783	100000.0	5.0	10.0	460.0	3.0	0.128
3784	100000.0	5.0	10.0	480.0	3.0	0.133
3785	100000.0	5.0	10.0	500.0	3.0	0.135
3786	100000.0	5.0	10.0	520.0	3.0	0.137
3787	100000.0	5.0	10.0	540.0	3.0	0.146
3788	100000.0	5.0	10.0	560.0	3.0	0.153
3789	100000.0	5.0	10.0	580.0	3.0	0.16
3790	100000.0	5.0	10.0	600.0	3.0	0.164
3791	100000.0	5.0	10.0	620.0	3.0	0.169
3792	100000.0	5.0	10.0	640.0	3.0	0.173
3793	100000.0	5.0	10.0	660.0	3.0	0.176
3794	100000.0	5.0	10.0	680.0	3.0	0.18
3795	100000.0	5.0	10.0	700.0	3.0	0.183
3796	100000.0	5.0	10.0	720.0	3.0	0.186
3797	100000.0	5.0	10.0	740.0	3.0	0.19
3798	100000.0	5.0	10.0	760.0	3.0	0.193
3799	100000.0	5.0	10.0	780.0	3.0	0.194
3800	100000.0	5.0	10.0	800.0	3.0	0.196
3801	100000.0	5.5	10.0	400.0	3.0	0.112
3802	100000.0	5.5	10.0	420.0	3.0	0.112
3803	100000.0	5.5	10.0	440.0	3.0	0.119
3804	100000.0	5.5	10.0	460.0	3.0	0.126
3805	100000.0	5.5	10.0	480.0	3.0	0.131
3806	100000.0	5.5	10.0	500.0	3.0	0.135
3807	100000.0	5.5	10.0	520.0	3.0	0.136
3808	100000.0	5.5	10.0	540.0	3.0	0.137
3809	100000.0	5.5	10.0	560.0	3.0	0.141
3810	100000.0	5.5	10.0	580.0	3.0	0.149
3811	100000.0	5.5	10.0	600.0	3.0	0.155
3812	100000.0	5.5	10.0	620.0	3.0	0.16
3813	100000.0	5.5	10.0	640.0	3.0	0.165
3814	100000.0	5.5	10.0	660.0	3.0	0.168
3815	100000.0	5.5	10.0	680.0	3.0	0.171
3816	100000.0	5.5	10.0	700.0	3.0	0.175
3817	100000.0	5.5	10.0	720.0	3.0	0.177
3818	100000.0	5.5	10.0	740.0	3.0	0.18
3819	100000.0	5.5	10.0	760.0	3.0	0.183
3820	100000.0	5.5	10.0	780.0	3.0	0.185
3821	100000.0	5.5	10.0	800.0	3.0	0.19
3822	100000.0	6.0	10.0	400.0	3.0	0.1
3823	100000.0	6.0	10.0	420.0	3.0	0.11
3824	100000.0	6.0	10.0	440.0	3.0	0.114
3825	100000.0	6.0	10.0	460.0	3.0	0.123
3826	100000.0	6.0	10.0	480.0	3.0	0.127
3827	100000.0	6.0	10.0	500.0	3.0	0.132
3828	100000.0	6.0	10.0	520.0	3.0	0.137
3829	100000.0	6.0	10.0	540.0	3.0	0.138
3830	100000.0	6.0	10.0	560.0	3.0	0.137
3831	100000.0	6.0	10.0	580.0	3.0	0.139
3832	100000.0	6.0	10.0	600.0	3.0	0.144
3833	100000.0	6.0	10.0	620.0	3.0	0.15
3834	100000.0	6.0	10.0	640.0	3.0	0.156
3835	100000.0	6.0	10.0	660.0	3.0	0.16
3836	100000.0	6.0	10.0	680.0	3.0	0.164
3837	100000.0	6.0	10.0	700.0	3.0	0.166
3838	100000.0	6.0	10.0	720.0	3.0	0.169
3839	100000.0	6.0	10.0	740.0	3.0	0.173
3840	100000.0	6.0	10.0	760.0	3.0	0.176
3841	100000.0	6.0	10.0	780.0	3.0	0.178
3842	100000.0	6.0	10.0	800.0	3.0	0.18
3843	100000.0	6.5	10.0	400.0	3.0	0.098
3844	100000.0	6.5	10.0	420.0	3.0	0.107
3845	100000.0	6.5	10.0	440.0	3.0	0.113
3846	100000.0	6.5	10.0	460.0	3.0	0.119
3847	100000.0	6.5	10.0	480.0	3.0	0.126
3848	100000.0	6.5	10.0	500.0	3.0	0.129
3849	100000.0	6.5	10.0	520.0	3.0	0.133
3850	100000.0	6.5	10.0	540.0	3.0	0.138
3851	100000.0	6.5	10.0	560.0	3.0	0.14
3852	100000.0	6.5	10.0	580.0	3.0	0.138
3853	100000.0	6.5	10.0	600.0	3.0	0.138
3854	100000.0	6.5	10.0	620.0	3.0	0.137
3855	100000.0	6.5	10.0	640.0	3.0	0.145
3856	100000.0	6.5	10.0	660.0	3.0	0.15
3857	100000.0	6.5	10.0	680.0	3.0	0.154
3858	100000.0	6.5	10.0	700.0	3.0	0.158
3859	100000.0	6.5	10.0	720.0	3.0	0.161
3860	100000.0	6.5	10.0	740.0	3.0	0.166
3861	100000.0	6.5	10.0	760.0	3.0	0.167
3862	100000.0	6.5	10.0	780.0	3.0	0.17
3863	100000.0	6.5	10.0	800.0	3.0	0.173
3864	100000.0	7.0	10.0	400.0	3.0	0.094
3865	100000.0	7.0	10.0	420.0	3.0	0.105
3866	100000.0	7.0	10.0	440.0	3.0	0.112
3867	100000.0	7.0	10.0	460.0	3.0	0.115
3868	100000.0	7.0	10.0	480.0	3.0	0.124
3869	100000.0	7.0	10.0	500.0	3.0	0.127
3870	100000.0	7.0	10.0	520.0	3.0	0.13
3871	100000.0	7.0	10.0	540.0	3.0	0.136
3872	100000.0	7.0	10.0	560.0	3.0	0.139
3873	100000.0	7.0	10.0	580.0	3.0	0.141
3874	100000.0	7.0	10.0	600.0	3.0	0.141
3875	100000.0	7.0	10.0	620.0	3.0	0.139
3876	100000.0	7.0	10.0	640.0	3.0	0.14
3877	100000.0	7.0	10.0	660.0	3.0	0.14
3878	100000.0	7.0	10.0	680.0	3.0	0.143
3879	100000.0	7.0	10.0	700.0	3.0	0.148
3880	100000.0	7.0	10.0	720.0	3.0	0.152
3881	100000.0	7.0	10.0	740.0	3.0	0.156
3882	100000.0	7.0	10.0	760.0	3.0	0.159
3883	100000.0	7.0	10.0	780.0	3.0	0.162
3884	100000.0	7.0	10.0	800.0	3.0	0.165
3885	100000.0	7.5	10.0	400.0	3.0	0.091
3886	100000.0	7.5	10.0	420.0	3.0	0.102
3887	100000.0	7.5	10.0	440.0	3.0	0.109
3888	100000.0	7.5	10.0	460.0	3.0	0.114
3889	100000.0	7.5	10.0	480.0	3.0	0.118
3890	100000.0	7.5	10.0	500.0	3.0	0.125
3891	100000.0	7.5	10.0	520.0	3.0	0.128
3892	100000.0	7.5	10.0	540.0	3.0	0.131
3893	100000.0	7.5	10.0	560.0	3.0	0.135
3894	100000.0	7.5	10.0	580.0	3.0	0.139
3895	100000.0	7.5	10.0	600.0	3.0	0.142
3896	100000.0	7.5	10.0	620.0	3.0	0.144
3897	100000.0	7.5	10.0	640.0	3.0	0.143
3898	100000.0	7.5	10.0	660.0	3.0	0.141
3899	100000.0	7.5	10.0	680.0	3.0	0.142
3900	100000.0	7.5	10.0	700.0	3.0	0.141
3901	100000.0	7.5	10.0	720.0	3.0	0.141
3902	100000.0	7.5	10.0	740.0	3.0	0.145
3903	100000.0	7.5	10.0	760.0	3.0	0.149
3904	100000.0	7.5	10.0	780.0	3.0	0.153
3905	100000.0	7.5	10.0	800.0	3.0	0.156
3906	100000.0	8.0	10.0	400.0	3.0	0.087
3907	100000.0	8.0	10.0	420.0	3.0	0.098
3908	100000.0	8.0	10.0	440.0	3.0	0.108
3909	100000.0	8.0	10.0	460.0	3.0	0.114
3910	100000.0	8.0	10.0	480.0	3.0	0.116
3911	100000.0	8.0	10.0	500.0	3.0	0.121
3912	100000.0	8.0	10.0	520.0	3.0	0.127
3913	100000.0	8.0	10.0	540.0	3.0	0.13
3914	100000.0	8.0	10.0	560.0	3.0	0.131
3915	100000.0	8.0	10.0	580.0	3.0	0.135
3916	100000.0	8.0	10.0	600.0	3.0	0.139
3917	100000.0	8.0	10.0	620.0	3.0	0.142
3918	100000.0	8.0	10.0	640.0	3.0	0.144
3919	100000.0	8.0	10.0	660.0	3.0	0.145
3920	100000.0	8.0	10.0	680.0	3.0	0.145
3921	100000.0	8.0	10.0	700.0	3.0	0.143
3922	100000.0	8.0	10.0	720.0	3.0	0.144
3923	100000.0	8.0	10.0	740.0	3.0	0.143
3924	100000.0	8.0	10.0	760.0	3.0	0.143
3925	100000.0	8.0	10.0	780.0	3.0	0.143
3926	100000.0	8.0	10.0	800.0	3.0	0.146
3927	215443.469	0.0	10.0	400.0	3.0	0.211
3928	215443.469	0.0	10.0	420.0	3.0	0.269
3929	215443.469	0.0	10.0	440.0	3.0	0.34
3930	215443.469	0.0	10.0	460.0	3.0	0.432
3931	215443.469	0.0	10.0	480.0	3.0	0.536
3932	215443.469	0.0	10.0	500.0	3.0	0.643
3933	215443.469	0.0	10.0	520.0	3.0	0.737
3934	215443.469	0.0	10.0	540.0	3.0	0.821
3935	215443.469	0.0	10.0	560.0	3.0	0.896
3936	215443.469	0.0	10.0	580.0	3.0	0.896
3937	215443.469	0.0	10.0	600.0	3.0	0.885
3938	215443.469	0.0	10.0	620.0	3.0	0.859
3939	215443.469	0.0	10.0	640.0	3.0	0.802
3940	215443.469	0.0	10.0	660.0	3.0	0.75
3941	215443.469	0.0	10.0	680.0	3.0	0.7
3942	215443.469	0.0	10.0	700.0	3.0	0.658
3943	215443.469	0.0	10.0	720.0	3.0	0.622
3944	215443.469	0.0	10.0	740.0	3.0	0.587
3945	215443.469	0.0	10.0	760.0	3.0	0.559
3946	215443.469	0.0	10.0	780.0	3.0	0.541
3947	215443.469	0.0	10.0	800.0	3.0	0.528
3948	215443.469	0.5	10.0	400.0	3.0	0.167
3949	215443.469	0.5	10.0	420.0	3.0	0.202
3950	215443.469	0.5	10.0	440.0	3.0	0.237
3951	215443.469	0.5	10.0	460.0	3.0	0.277
3952	215443.469	0.5	10.0	480.0	3.0	0.321
3953	215443.469	0.5	10.0	500.0	3.0	0.371
3954	215443.469	0.5	10.0	520.0	3.0	0.425
3955	215443.469	0.5	10.0	540.0	3.0	0.481
3956	215443.469	0.5	10.0	560.0	3.0	0.537
3957	215443.469	0.5	10.0	580.0	3.0	0.592
3958	215443.469	0.5	10.0	600.0	3.0	0.644
3959	215443.469	0.5	10.0	620.0	3.0	0.693
3960	215443.469	0.5	10.0	640.0	3.0	0.74
3961	215443.469	0.5	10.0	660.0	3.0	0.781
3962	215443.469	0.5	10.0	680.0	3.0	0.822
3963	215443.469	0.5	10.0	700.0	3.0	0.859
3964	215443.469	0.5	10.0	720.0	3.0	0.892
3965	215443.469	0.5	10.0	740.0	3.0	0.903
3966	215443.469	0.5	10.0	760.0	3.0	0.902
3967	215443.469	0.5	10.0	780.0	3.0	0.9
3968	215443.469	0.5	10.0	800.0	3.0	0.895
3969	215443.469	1.0	10.0	400.0	3.0	0.153
3970	215443.469	1.0	10.0	420.0	3.0	0.168
3971	215443.469	1.0	10.0	440.0	3.0	0.196
3972	215443.469	1.0	10.0	460.0	3.0	0.217
3973	215443.469	1.0	10.0	480.0	3.0	0.246
3974	215443.469	1.0	10.0	500.0	3.0	0.271
3975	215443.469	1.0	10.0	520.0	3.0	0.302
3976	215443.469	1.0	10.0	540.0	3.0	0.33
3977	215443.469	1.0	10.0	560.0	3.0	0.359
3978	215443.469	1.0	10.0	580.0	3.0	0.391
3979	215443.469	1.0	10.0	600.0	3.0	0.421
3980	215443.469	1.0	10.0	620.0	3.0	0.452
3981	215443.469	1.0	10.0	640.0	3.0	0.484
3982	215443.469	1.0	10.0	660.0	3.0	0.514
3983	215443.469	1.0	10.0	680.0	3.0	0.546
3984	215443.469	1.0	10.0	700.0	3.0	0.577
3985	215443.469	1.0	10.0	720.0	3.0	0.606
3986	215443.469	1.0	10.0	740.0	3.0	0.635
3987	215443.469	1.0	10.0	760.0	3.0	0.664
3988	215443.469	1.0	10.0	780.0	3.0	0.692
3989	215443.469	1.0	10.0	800.0	3.0	0.72
3990	215443.469	1.5	10.0	400.0	3.0	0.131
3991	215443.469	1.5	10.0	420.0	3.0	0.157
3992	215443.469	1.5	10.0	440.0	3.0	0.17
3993	215443.469	1.5	10.0	460.0	3.0	0.188
3994	215443.469	1.5	10.0	480.0	3.0	0.21
3995	215443.469	1.5	10.0	500.0	3.0	0.223
3996	215443.469	1.5	10.0	520.0	3.0	0.244
3997	215443.469	1.5	10.0	540.0	3.0	0.263
3998	215443.469	1.5	10.0	560.0	3.0	0.279
3999	215443.469	1.5	10.0	580.0	3.0	0.3
4000	215443.469	1.5	10.0	600.0	3.0	0.318
4001	215443.469	1.5	10.0	620.0	3.0	0.335
4002	215443.469	1.5	10.0	640.0	3.0	0.355
4003	215443.469	1.5	10.0	660.0	3.0	0.372
4004	215443.469	1.5	10.0	680.0	3.0	0.391
4005	215443.469	1.5	10.0	700.0	3.0	0.409
4006	215443.469	1.5	10.0	720.0	3.0	0.427
4007	215443.469	1.5	10.0	740.0	3.0	0.448
4008	215443.469	1.5	10.0	760.0	3.0	0.466
4009	215443.469	1.5	10.0	780.0	3.0	0.487
4010	215443.469	1.5	10.0	800.0	3.0	0.507
4011	215443.469	2.0	10.0	400.0	3.0	0.125
4012	215443.469	2.0	10.0	420.0	3.0	0.142
4013	215443.469	2.0	10.0	440.0	3.0	0.159
4014	215443.469	2.0	10.0	460.0	3.0	0.171
4015	215443.469	2.0	10.0	480.0	3.0	0.184
4016	215443.469	2.0	10.0	500.0	3.0	0.2
4017	215443.469	2.0	10.0	520.0	3.0	0.214
4018	215443.469	2.0	10.0	540.0	3.0	0.226
4019	215443.469	2.0	10.0	560.0	3.0	0.237
4020	215443.469	2.0	10.0	580.0	3.0	0.252
4021	215443.469	2.0	10.0	600.0	3.0	0.265
4022	215443.469	2.0	10.0	620.0	3.0	0.276
4023	215443.469	2.0	10.0	640.0	3.0	0.285
4024	215443.469	2.0	10.0	660.0	3.0	0.3
4025	215443.469	2.0	10.0	680.0	3.0	0.313
4026	215443.469	2.0	10.0	700.0	3.0	0.325
4027	215443.469	2.0	10.0	720.0	3.0	0.335
4028	215443.469	2.0	10.0	740.0	3.0	0.348
4029	215443.469	2.0	10.0	760.0	3.0	0.361
4030	215443.469	2.0	10.0	780.0	3.0	0.374
4031	215443.469	2.0	10.0	800.0	3.0	0.384
4032	215443.469	2.5	10.0	400.0	3.0	0.121
4033	215443.469	2.5	10.0	420.0	3.0	0.131
4034	215443.469	2.5	10.0	440.0	3.0	0.147
4035	215443.469	2.5	10.0	460.0	3.0	0.16
4036	215443.469	2.5	10.0	480.0	3.0	0.169
4037	215443.469	2.5	10.0	500.0	3.0	0.18
4038	215443.469	2.5	10.0	520.0	3.0	0.189
4039	215443.469	2.5	10.0	540.0	3.0	0.203
4040	215443.469	2.5	10.0	560.0	3.0	0.214
4041	215443.469	2.5	10.0	580.0	3.0	0.221
4042	215443.469	2.5	10.0	600.0	3.0	0.231
4043	215443.469	2.5	10.0	620.0	3.0	0.237
4044	215443.469	2.5	10.0	640.0	3.0	0.247
4045	215443.469	2.5	10.0	660.0	3.0	0.258
4046	215443.469	2.5	10.0	680.0	3.0	0.267
4047	215443.469	2.5	10.0	700.0	3.0	0.275
4048	215443.469	2.5	10.0	720.0	3.0	0.284
4049	215443.469	2.5	10.0	740.0	3.0	0.29
4050	215443.469	2.5	10.0	760.0	3.0	0.299
4051	215443.469	2.5	10.0	780.0	3.0	0.309
4052	215443.469	2.5	10.0	800.0	3.0	0.318
4053	215443.469	3.0	10.0	400.0	3.0	0.118
4054	215443.469	3.0	10.0	420.0	3.0	0.127
4055	215443.469	3.0	10.0	440.0	3.0	0.141
4056	215443.469	3.0	10.0	460.0	3.0	0.149
4057	215443.469	3.0	10.0	480.0	3.0	0.16
4058	215443.469	3.0	10.0	500.0	3.0	0.169
4059	215443.469	3.0	10.0	520.0	3.0	0.177
4060	215443.469	3.0	10.0	540.0	3.0	0.183
4061	215443.469	3.0	10.0	560.0	3.0	0.19
4062	215443.469	3.0	10.0	580.0	3.0	0.2
4063	215443.469	3.0	10.0	600.0	3.0	0.209
4064	215443.469	3.0	10.0	620.0	3.0	0.218
4065	215443.469	3.0	10.0	640.0	3.0	0.223
4066	215443.469	3.0	10.0	660.0	3.0	0.231
4067	215443.469	3.0	10.0	680.0	3.0	0.237
4068	215443.469	3.0	10.0	700.0	3.0	0.241
4069	215443.469	3.0	10.0	720.0	3.0	0.246
4070	215443.469	3.0	10.0	740.0	3.0	0.254
4071	215443.469	3.0	10.0	760.0	3.0	0.263
4072	215443.469	3.0	10.0	780.0	3.0	0.269
4073	215443.469	3.0	10.0	800.0	3.0	0.276
4074	215443.469	3.5	10.0	400.0	3.0	0.115
4075	215443.469	3.5	10.0	420.0	3.0	0.124
4076	215443.469	3.5	10.0	440.0	3.0	0.13
4077	215443.469	3.5	10.0	460.0	3.0	0.132
4078	215443.469	3.5	10.0	480.0	3.0	0.15
4079	215443.469	3.5	10.0	500.0	3.0	0.16
4080	215443.469	3.5	10.0	520.0	3.0	0.168
4081	215443.469	3.5	10.0	540.0	3.0	0.175
4082	215443.469	3.5	10.0	560.0	3.0	0.18
4083	215443.469	3.5	10.0	580.0	3.0	0.186
4084	215443.469	3.5	10.0	600.0	3.0	0.187
4085	215443.469	3.5	10.0	620.0	3.0	0.195
4086	215443.469	3.5	10.0	640.0	3.0	0.203
4087	215443.469	3.5	10.0	660.0	3.0	0.21
4088	215443.469	3.5	10.0	680.0	3.0	0.217
4089	215443.469	3.5	10.0	700.0	3.0	0.222
4090	215443.469	3.5	10.0	720.0	3.0	0.226
4091	215443.469	3.5	10.0	740.0	3.0	0.232
4092	215443.469	3.5	10.0	760.0	3.0	0.238
4093	215443.469	3.5	10.0	780.0	3.0	0.242
4094	215443.469	3.5	10.0	800.0	3.0	0.246
4095	215443.469	4.0	10.0	400.0	3.0	0.111
4096	215443.469	4.0	10.0	420.0	3.0	0.123
4097	215443.469	4.0	10.0	440.0	3.0	0.127
4098	215443.469	4.0	10.0	460.0	3.0	0.132
4099	215443.469	4.0	10.0	480.0	3.0	0.134
4100	215443.469	4.0	10.0	500.0	3.0	0.149
4101	215443.469	4.0	10.0	520.0	3.0	0.159
4102	215443.469	4.0	10.0	540.0	3.0	0.165
4103	215443.469	4.0	10.0	560.0	3.0	0.171
4104	215443.469	4.0	10.0	580.0	3.0	0.177
4105	215443.469	4.0	10.0	600.0	3.0	0.181
4106	215443.469	4.0	10.0	620.0	3.0	0.187
4107	215443.469	4.0	10.0	640.0	3.0	0.189
4108	215443.469	4.0	10.0	660.0	3.0	0.19
4109	215443.469	4.0	10.0	680.0	3.0	0.194
4110	215443.469	4.0	10.0	700.0	3.0	0.201
4111	215443.469	4.0	10.0	720.0	3.0	0.207
4112	215443.469	4.0	10.0	740.0	3.0	0.212
4113	215443.469	4.0	10.0	760.0	3.0	0.218
4114	215443.469	4.0	10.0	780.0	3.0	0.223
4115	215443.469	4.0	10.0	800.0	3.0	0.226
4116	215443.469	4.5	10.0	400.0	3.0	0.109
4117	215443.469	4.5	10.0	420.0	3.0	0.115
4118	215443.469	4.5	10.0	440.0	3.0	0.123
4119	215443.469	4.5	10.0	460.0	3.0	0.131
4120	215443.469	4.5	10.0	480.0	3.0	0.133
4121	215443.469	4.5	10.0	500.0	3.0	0.134
4122	215443.469	4.5	10.0	520.0	3.0	0.148
4123	215443.469	4.5	10.0	540.0	3.0	0.156
4124	215443.469	4.5	10.0	560.0	3.0	0.163
4125	215443.469	4.5	10.0	580.0	3.0	0.168
4126	215443.469	4.5	10.0	600.0	3.0	0.172
4127	215443.469	4.5	10.0	620.0	3.0	0.177
4128	215443.469	4.5	10.0	640.0	3.0	0.181
4129	215443.469	4.5	10.0	660.0	3.0	0.184
4130	215443.469	4.5	10.0	680.0	3.0	0.189
4131	215443.469	4.5	10.0	700.0	3.0	0.192
4132	215443.469	4.5	10.0	720.0	3.0	0.192
4133	215443.469	4.5	10.0	740.0	3.0	0.194
4134	215443.469	4.5	10.0	760.0	3.0	0.196
4135	215443.469	4.5	10.0	780.0	3.0	0.201
4136	215443.469	4.5	10.0	800.0	3.0	0.206
4137	215443.469	5.0	10.0	400.0	3.0	0.106
4138	215443.469	5.0	10.0	420.0	3.0	0.113
4139	215443.469	5.0	10.0	440.0	3.0	0.123
4140	215443.469	5.0	10.0	460.0	3.0	0.127
4141	215443.469	5.0	10.0	480.0	3.0	0.133
4142	215443.469	5.0	10.0	500.0	3.0	0.135
4143	215443.469	5.0	10.0	520.0	3.0	0.137
4144	215443.469	5.0	10.0	540.0	3.0	0.145
4145	215443.469	5.0	10.0	560.0	3.0	0.153
4146	215443.469	5.0	10.0	580.0	3.0	0.159
4147	215443.469	5.0	10.0	600.0	3.0	0.164
4148	215443.469	5.0	10.0	620.0	3.0	0.168
4149	215443.469	5.0	10.0	640.0	3.0	0.173
4150	215443.469	5.0	10.0	660.0	3.0	0.175
4151	215443.469	5.0	10.0	680.0	3.0	0.179
4152	215443.469	5.0	10.0	700.0	3.0	0.182
4153	215443.469	5.0	10.0	720.0	3.0	0.187
4154	215443.469	5.0	10.0	740.0	3.0	0.19
4155	215443.469	5.0	10.0	760.0	3.0	0.193
4156	215443.469	5.0	10.0	780.0	3.0	0.194
4157	215443.469	5.0	10.0	800.0	3.0	0.196
4158	215443.469	5.5	10.0	400.0	3.0	0.112
4159	215443.469	5.5	10.0	420.0	3.0	0.112
4160	215443.469	5.5	10.0	440.0	3.0	0.119
4161	215443.469	5.5	10.0	460.0	3.0	0.125
4162	215443.469	5.5	10.0	480.0	3.0	0.131
4163	215443.469	5.5	10.0	500.0	3.0	0.135
4164	215443.469	5.5	10.0	520.0	3.0	0.136
4165	215443.469	5.5	10.0	540.0	3.0	0.136
4166	215443.469	5.5	10.0	560.0	3.0	0.141
4167	215443.469	5.5	10.0	580.0	3.0	0.149
4168	215443.469	5.5	10.0	600.0	3.0	0.155
4169	215443.469	5.5	10.0	620.0	3.0	0.16
4170	215443.469	5.5	10.0	640.0	3.0	0.165
4171	215443.469	5.5	10.0	660.0	3.0	0.167
4172	215443.469	5.5	10.0	680.0	3.0	0.171
4173	215443.469	5.5	10.0	700.0	3.0	0.175
4174	215443.469	5.5	10.0	720.0	3.0	0.177
4175	215443.469	5.5	10.0	740.0	3.0	0.179
4176	215443.469	5.5	10.0	760.0	3.0	0.183
4177	215443.469	5.5	10.0	780.0	3.0	0.185
4178	215443.469	5.5	10.0	800.0	3.0	0.189
4179	215443.469	6.0	10.0	400.0	3.0	0.1
4180	215443.469	6.0	10.0	420.0	3.0	0.109
4181	215443.469	6.0	10.0	440.0	3.0	0.114
4182	215443.469	6.0	10.0	460.0	3.0	0.123
4183	215443.469	6.0	10.0	480.0	3.0	0.127
4184	215443.469	6.0	10.0	500.0	3.0	0.132
4185	215443.469	6.0	10.0	520.0	3.0	0.137
4186	215443.469	6.0	10.0	540.0	3.0	0.138
4187	215443.469	6.0	10.0	560.0	3.0	0.136
4188	215443.469	6.0	10.0	580.0	3.0	0.139
4189	215443.469	6.0	10.0	600.0	3.0	0.144
4190	215443.469	6.0	10.0	620.0	3.0	0.15
4191	215443.469	6.0	10.0	640.0	3.0	0.155
4192	215443.469	6.0	10.0	660.0	3.0	0.159
4193	215443.469	6.0	10.0	680.0	3.0	0.164
4194	215443.469	6.0	10.0	700.0	3.0	0.166
4195	215443.469	6.0	10.0	720.0	3.0	0.169
4196	215443.469	6.0	10.0	740.0	3.0	0.172
4197	215443.469	6.0	10.0	760.0	3.0	0.175
4198	215443.469	6.0	10.0	780.0	3.0	0.178
4199	215443.469	6.0	10.0	800.0	3.0	0.18
4200	215443.469	6.5	10.0	400.0	3.0	0.097
4201	215443.469	6.5	10.0	420.0	3.0	0.107
4202	215443.469	6.5	10.0	440.0	3.0	0.113
4203	215443.469	6.5	10.0	460.0	3.0	0.118
4204	215443.469	6.5	10.0	480.0	3.0	0.126
4205	215443.469	6.5	10.0	500.0	3.0	0.128
4206	215443.469	6.5	10.0	520.0	3.0	0.133
4207	215443.469	6.5	10.0	540.0	3.0	0.138
4208	215443.469	6.5	10.0	560.0	3.0	0.14
4209	215443.469	6.5	10.0	580.0	3.0	0.138
4210	215443.469	6.5	10.0	600.0	3.0	0.139
4211	215443.469	6.5	10.0	620.0	3.0	0.137
4212	215443.469	6.5	10.0	640.0	3.0	0.144
4213	215443.469	6.5	10.0	660.0	3.0	0.149
4214	215443.469	6.5	10.0	680.0	3.0	0.154
4215	215443.469	6.5	10.0	700.0	3.0	0.158
4216	215443.469	6.5	10.0	720.0	3.0	0.161
4217	215443.469	6.5	10.0	740.0	3.0	0.165
4218	215443.469	6.5	10.0	760.0	3.0	0.167
4219	215443.469	6.5	10.0	780.0	3.0	0.169
4220	215443.469	6.5	10.0	800.0	3.0	0.172
4221	215443.469	7.0	10.0	400.0	3.0	0.094
4222	215443.469	7.0	10.0	420.0	3.0	0.105
4223	215443.469	7.0	10.0	440.0	3.0	0.112
4224	215443.469	7.0	10.0	460.0	3.0	0.115
4225	215443.469	7.0	10.0	480.0	3.0	0.124
4226	215443.469	7.0	10.0	500.0	3.0	0.127
4227	215443.469	7.0	10.0	520.0	3.0	0.13
4228	215443.469	7.0	10.0	540.0	3.0	0.136
4229	215443.469	7.0	10.0	560.0	3.0	0.139
4230	215443.469	7.0	10.0	580.0	3.0	0.141
4231	215443.469	7.0	10.0	600.0	3.0	0.141
4232	215443.469	7.0	10.0	620.0	3.0	0.139
4233	215443.469	7.0	10.0	640.0	3.0	0.14
4234	215443.469	7.0	10.0	660.0	3.0	0.14
4235	215443.469	7.0	10.0	680.0	3.0	0.142
4236	215443.469	7.0	10.0	700.0	3.0	0.148
4237	215443.469	7.0	10.0	720.0	3.0	0.152
4238	215443.469	7.0	10.0	740.0	3.0	0.155
4239	215443.469	7.0	10.0	760.0	3.0	0.158
4240	215443.469	7.0	10.0	780.0	3.0	0.161
4241	215443.469	7.0	10.0	800.0	3.0	0.164
4242	215443.469	7.5	10.0	400.0	3.0	0.091
4243	215443.469	7.5	10.0	420.0	3.0	0.102
4244	215443.469	7.5	10.0	440.0	3.0	0.109
4245	215443.469	7.5	10.0	460.0	3.0	0.114
4246	215443.469	7.5	10.0	480.0	3.0	0.118
4247	215443.469	7.5	10.0	500.0	3.0	0.125
4248	215443.469	7.5	10.0	520.0	3.0	0.129
4249	215443.469	7.5	10.0	540.0	3.0	0.131
4250	215443.469	7.5	10.0	560.0	3.0	0.136
4251	215443.469	7.5	10.0	580.0	3.0	0.139
